t,x1,y1,theta1,x2,y2,theta2,gamma,v,w,x_ref,y_ref
14.400000000000002,6.0718116149140124,1.7153095021507316,2.1977888938974046,6.101665437898893,0.7057363277972859,1.4438411815780465,-0.753947712319358,0.610251365124992,0.394244093844348,0.060000000000001,4.0
14.600000000000003,6.000618393232517,1.8103867760318264,2.284482568976151,6.114632067495429,0.8073225291056143,1.5267458900453743,-0.7577366789307771,0.608794821295988,0.433468375393735,0.280000000000001,4.0
14.800000000000002,5.921668640335475,1.8987643102008191,2.377433934134353,6.119167520775819,0.9102163853790838,1.6086933429171135,-0.7687405912172393,0.607801181647391,0.464756825791007,0.500000000000001,4.0
15.000000000000004,5.8353954353705335,1.978901264179804,2.4751358465484374,6.115283655227059,1.0126520505836352,1.6904846630172807,-0.7846511835311565,0.604396420746689,0.488509562070422,0.720000000000001,4.0
15.200000000000003,5.742292617651439,2.0496972193865814,2.575135846548437,6.103190671326812,1.1132064058222486,1.773165481176612,-0.8019703653718253,0.600787401972128,0.5,0.940000000000001,4.0
15.400000000000002,5.64277795265988,2.1105743812377855,2.675135846548437,6.08311073820141,1.2110724509773627,1.8577348230867754,-0.8174010234616618,0.599561529693674,0.5,1.16,4.0
15.600000000000003,5.53734273129391,2.1612255740640522,2.7751358465484373,6.0550706158284395,1.3060973999715562,1.9444928637273,-0.8306429828211372,0.601504582184398,0.5,1.38,4.0
15.800000000000002,5.426722710854278,2.201195116366115,2.875134441580114,6.019073446186866,1.3978983616905487,2.0334746508570714,-0.8416597907230424,0.605160545827906,0.499992975158382,1.6,4.0
16.000000000000004,5.310737023775548,2.2302095387743854,2.9718579226317687,5.97507298792595,1.4861129373799447,2.1261907719559257,-0.8456671506758431,0.615323614647304,0.483617405258276,1.82,4.0
16.200000000000003,5.189511395651605,2.2481243545239895,3.061809437664234,5.922798908614655,1.5703509530158868,2.223393559991306,-0.8384158776729279,0.630666008214808,0.449757575162326,2.04,4.0
16.400000000000002,5.06374214048336,2.255140432939345,3.1434144166662508,5.86169020275478,1.6503036534175117,2.3244056742406993,-0.8190087424255517,0.648143159655806,0.408024895010086,2.26,4.0
16.600000000000005,4.93477706095369,2.251794829632824,3.214910295855833,5.791462539979554,1.7251444239159293,2.427651792076682,-0.7872585037791511,0.663441179434737,0.357479395947911,2.48,4.0
16.800000000000004,4.80488301553736,2.239261328935467,3.274830967889033,5.712567315201521,1.793499587437641,2.530363310472998,-0.744467657416035,0.670347039600801,0.299603360166,2.7,4.0
